id,created_at,text
837162894869422080,2017-03-02 04:49:22,"b""RT @Terren_in_VA: Here's a meaningful use case for voice technology including @amazonecho  https://t.co/eO7nPg5DvO"""
837162374327074816,2017-03-02 04:47:18,b'#Fleetwood Mac \xe1\x8f\x9c Family Man \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837161383091384321,2017-03-02 04:43:22,b'#Fleetwood Mac \xe1\x8f\x9c Oh Daddy \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837161164287045632,2017-03-02 04:42:29,b'Yeah. I won the @amazonecho at #fast2017 conference ok Santa Clara. \xf0\x9f\x98\x8e https://t.co/fIHar9YR3C'
837160277233844224,2017-03-02 04:38:58,"b""#Fleetwood Mac \xe1\x8f\x9c I'm So Afraid \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R"""
837159339660042240,2017-03-02 04:35:14,b'#Fleetwood Mac \xe1\x8f\x9c Everywhere \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837158598631387137,2017-03-02 04:32:18,b'#Fleetwood Mac \xe1\x8f\x9c Second Hand News \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837157687859240961,2017-03-02 04:28:41,b'#Fleetwood Mac \xe1\x8f\x9c Over My Head \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837156806585614338,2017-03-02 04:25:10,b'#Fleetwood Mac \xe1\x8f\x9c Seven Wonders \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837156229315182592,2017-03-02 04:22:53,b'#Fleetwood Mac \xe1\x8f\x9c Never Going Back Again \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837155512819019776,2017-03-02 04:20:02,b'All in one pack for you to learn this two devices: https://t.co/sIYCtBJgX2\n#alexabooks #amazonecho #teelieturner https://t.co/vuIReH4WEY'
837155115584872448,2017-03-02 04:18:27,b'#Fleetwood Mac \xe1\x8f\x9c World Turning \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837154197896331264,2017-03-02 04:14:49,b'#Fleetwood Mac \xe1\x8f\x9c Little Lies \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837153388819283968,2017-03-02 04:11:36,"b""#Fleetwood Mac \xe1\x8f\x9c Don't Stop \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R"""
837152525811859457,2017-03-02 04:08:10,b'Rule of thumb: When watching #wwesmackdownlive and @AlexaBliss_WWE comes out remember to turn off your @amazonecho'
837152338691428354,2017-03-02 04:07:25,b'#Fleetwood Mac \xe1\x8f\x9c Murrow Turning Over In His Grave \xe1\x8f\x9c Say You Will #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837151654201929728,2017-03-02 04:04:42,b'#Fleetwood Mac \xe1\x8f\x9c Blue Letter \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837151067976708096,2017-03-02 04:02:22,"b""I find I'm using #AmazonEcho less each week since Christmas. Wondering if this is the wide trend, or if I'm just not embracing it?"""
837150510901776384,2017-03-02 04:00:09,b'#Fleetwood Mac \xe1\x8f\x9c The Chain \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837149529963126785,2017-03-02 03:56:16,b'#Fleetwood Mac \xe1\x8f\x9c Caroline \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837148512408174592,2017-03-02 03:52:13,b'#Fleetwood Mac \xe1\x8f\x9c Temporary One (Live) \xe1\x8f\x9c The Dance #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837148069753933824,2017-03-02 03:50:27,b'@amazonecho Rohit something tells me this might be worthy of your interest. AI / bot news/ideas UX /UI @JeffBezos https://t.co/fs0fPwfDyi'
837147613564633089,2017-03-02 03:48:39,b'#Fleetwood Mac \xe1\x8f\x9c Steal Your Heart Away \xe1\x8f\x9c Say You Will #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837146567417167872,2017-03-02 03:44:29,b'#Fleetwood Mac \xe1\x8f\x9c Sugar Daddy \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837145320312213504,2017-03-02 03:39:32,b'#Fleetwood Mac \xe1\x8f\x9c Gold Dust Woman \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837144648044937217,2017-03-02 03:36:52,"b'#Fleetwood Mac \xe1\x8f\x9c You And I, Part II \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'"
837143754003853314,2017-03-02 03:33:18,b'#Fleetwood Mac \xe1\x8f\x9c My Little Demon (Live) \xe1\x8f\x9c The Dance #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837142799736791040,2017-03-02 03:29:31,"b""#Fleetwood Mac \xe1\x8f\x9c What's The World Coming To \xe1\x8f\x9c Say You Will #AmazonEcho #gregula https://t.co/pa4mSlYY9R"""
837142518286311425,2017-03-02 03:28:24,b'@sal19 @amazonecho @Spotify still @TIDALHiFi sounds so much better. It is all about quality.'
837141820576522240,2017-03-02 03:25:38,b'#Fleetwood Mac \xe1\x8f\x9c Warm Ways \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837141515235315712,2017-03-02 03:24:25,b'#Smarthome for you with #amazonecho https://t.co/otuDpLts89 https://t.co/YWCKZW7WTz'
837140879601188864,2017-03-02 03:21:53,b'#Fleetwood Mac \xe1\x8f\x9c Go Your Own Way \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837139902374498306,2017-03-02 03:18:00,b'#Fleetwood Mac \xe1\x8f\x9c When I See You Again \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837139657699667968,2017-03-02 03:17:02,"b'.@amazonecho The Echo Dot was the worst $50 investment ever. A consumer is not your beta tester, sorry @amazon. https://t.co/ZF35y4S6YI'"
837138811431813120,2017-03-02 03:13:40,b'#Fleetwood Mac \xe1\x8f\x9c Tusk (Live) \xe1\x8f\x9c The Dance #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837138422829481984,2017-03-02 03:12:07,"b'@torie_rich ""works"" is a strong word @amazonecho'"
837138290977300480,2017-03-02 03:11:36,"b""@ruben1421 it's not Spotify that messes up. It's the Amazon device @amazonecho @Spotify"""
837137854593699840,2017-03-02 03:09:52,b'#Fleetwood Mac \xe1\x8f\x9c Say You Will \xe1\x8f\x9c Say You Will #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837136533358579712,2017-03-02 03:04:37,b'#Fleetwood Mac \xe1\x8f\x9c Crystal \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837136105233227777,2017-03-02 03:02:55,b'@sal19 @amazonecho @Spotify try Tidal. Better sound.'
837135624826146816,2017-03-02 03:01:00,b'#Fleetwood Mac \xe1\x8f\x9c You Make Loving Fun \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837134696576397312,2017-03-02 02:57:19,b'#Fleetwood Mac \xe1\x8f\x9c Welcome To The Room...Sara \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837133883900637186,2017-03-02 02:54:05,b'#Fleetwood Mac \xe1\x8f\x9c Albatross \xe1\x8f\x9c The Pious Bird Of Good Omen #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837133054422446082,2017-03-02 02:50:48,b'#Fleetwood Mac \xe1\x8f\x9c Sweet Girl (Live) \xe1\x8f\x9c The Dance #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837132034191552512,2017-03-02 02:46:44,b'#Fleetwood Mac \xe1\x8f\x9c Thrown Down \xe1\x8f\x9c Say You Will #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837130985900806145,2017-03-02 02:42:34,b'#Fleetwood Mac \xe1\x8f\x9c Rhiannon \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837130132452216833,2017-03-02 02:39:11,b'#Fleetwood Mac \xe1\x8f\x9c Songbird \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837129059977015296,2017-03-02 02:34:55,"b""#Fleetwood Mac \xe1\x8f\x9c Isn't It Midnight \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R"""
837128374850027520,2017-03-02 02:32:12,"b""@LumaHome @amazonecho can you ask Alexa to turn on wifi??? Bet since wifi is off, Alexa can't connect server to understand you to turn it on"""
837128341639610369,2017-03-02 02:32:04,b'#Fleetwood Mac \xe1\x8f\x9c Black Magic Woman \xe1\x8f\x9c The Pious Bird Of Good Omen #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837127686870851584,2017-03-02 02:29:28,"b""@amazonecho @AmazonKindle I have a Fire HD 8.9.  I know the Alexa app won't work, but isn't there a way I can manage my Echo via Silk Brwsr?"""
837127474941161473,2017-03-02 02:28:37,b'#Fleetwood Mac \xe1\x8f\x9c Bleed To Love Her (Live) \xe1\x8f\x9c The Dance #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837126419729813504,2017-03-02 02:24:26,b'#Fleetwood Mac \xe1\x8f\x9c Peacekeeper \xe1\x8f\x9c Say You Will #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837125370050719744,2017-03-02 02:20:15,b'#Fleetwood Mac \xe1\x8f\x9c Say You Love Me \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837125261980233729,2017-03-02 02:19:50,b'this is cool. i wanna try\n\n@amazonecho\nIntroducing Echo Dot https://t.co/huEqnSSVMK via @YouTube'
837124542967463937,2017-03-02 02:16:58,"b""#Fleetwood Mac \xe1\x8f\x9c I Don't Want To Know \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R"""
837124252042211331,2017-03-02 02:15:49,"b""Recording today's @Techdirt podcast, with our two special guests, @amazonecho &amp; @madebygoo\xe2\x80\xa6 https://t.co/RQw0HnVv2t https://t.co/IPul4mgmzU"""
837123442340204544,2017-03-02 02:12:36,b'#Fleetwood Mac \xe1\x8f\x9c Oh Well (live) \xe1\x8f\x9c Live In Boston Volume 1 #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837122716842938368,2017-03-02 02:09:43,b'@amazonecho When is Amazon Echo released in Japan?'
837121992570601472,2017-03-02 02:06:50,b'#Fleetwood Mac \xe1\x8f\x9c Silver Springs (Live) \xe1\x8f\x9c The Dance #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837120889569198080,2017-03-02 02:02:27,b'#Fleetwood Mac \xe1\x8f\x9c Destiny Rules \xe1\x8f\x9c Say You Will #AmazonEcho #gregula https://t.co/pa4mSmgz1p'
837119955908820992,2017-03-02 01:58:45,b'#Fleetwood Mac \xe1\x8f\x9c Big Love \xe1\x8f\x9c Tango In The Night #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837119131086426112,2017-03-02 01:55:28,b'#Fleetwood Mac \xe1\x8f\x9c Landslide \xe1\x8f\x9c Fleetwood Mac #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837118939415134211,2017-03-02 01:54:42,"b'I\'ll take out a 5 second TV ad, me saying ""Alexa, order me The Licensable BearTM Big Book"". Every #AmazonEcho will order it, make me $$!'"
837118037752938496,2017-03-02 01:51:07,b'#Fleetwood Mac \xe1\x8f\x9c Dreams \xe1\x8f\x9c Rumours #AmazonEcho #gregula https://t.co/pa4mSlYY9R'
837116116270903298,2017-03-02 01:43:29,b'\xe3\x80\x8cAmazonEcho\xe3\x81\xbf\xe3\x81\x9f\xe3\x81\x84\xe3\x81\xaa\xe3\x82\x84\xe3\x81\xa4\xe3\x80\x8d\xe3\x81\xa3\xe3\x81\xa6\xe5\x91\xbc\xe3\x82\x93\xe3\x81\xa7\xe3\x81\x9f\xe3\x81\x91\xe3\x81\xa9\xe3\x80\x81\xe3\x82\xb9\xe3\x83\x9e\xe3\x83\xbc\xe3\x83\x88\xe3\x82\xb9\xe3\x83\x94\xe3\x83\xbc\xe3\x82\xab\xe3\x83\xbc\xe3\x81\xa8\xe5\x91\xbc\xe3\x81\xb6\xe3\x81\xae\xe3\x81\x8c\xe5\x85\xb1\xe9\x80\x9a\xe8\xaa\x8d\xe8\xad\x98\xe3\x81\xbf\xe3\x81\x9f\xe3\x81\x84\xe3\x80\x82'
837114842301378562,2017-03-02 01:38:25,b'I remember @amazonecho worked w/@Spotify without screwing up every song. Terrible experience now. Ill listen on my Mac &amp; Google Home instead'
837112754095915008,2017-03-02 01:30:08,b'Home assistants like #AmazonEcho could check on elderly living alone https://t.co/j99fhu9kvm by @rachelmetz\xe2\x80\xa6 https://t.co/EHrN8LQSn4'
837107995251204096,2017-03-02 01:11:13,b'RT @ke4ole1: @RahelCBS3 @JessicaDeanCBS3 #Thankyou for doing the daily news updates for us with an @amazonecho and using #amazonalexa'
837106669578399745,2017-03-02 01:05:57,b'RT @smartthings: SmartThings &amp; @amazonecho are making your home smarter! Now Alexa can check if the door is locked &amp; lock up for you! @Kwik\xe2\x80\xa6'
837105992106196992,2017-03-02 01:03:15,b'@RahelCBS3 @JessicaDeanCBS3 #Thankyou for doing the daily news updates for us with an @amazonecho and using #amazonalexa'
837105612106379264,2017-03-02 01:01:45,b'Book holiday trip through Alexa.\n#amazonecho #teelieturner https://t.co/1gg4rv5mO5'
837101376022831104,2017-03-02 00:44:55,"b'#siri overheard me asking @amazonecho something; Alexa couldn\xe2\x80\x99t understand the question, but Siri was on point. https://t.co/myRvMUbCnE'"
837100397038809093,2017-03-02 00:41:01,"b""@amazonecho I think it's crazy that I STILL can't use a song or playlist for alarms on my echo. Seems trivial to code"""
837098373253562369,2017-03-02 00:32:59,"b'Listening to Bouncing Around The Room by Phish, on my #AmazonEcho!'"
837097395414519808,2017-03-02 00:29:06,"b'Listening to Free by Phish, on my #AmazonEcho!'"
837097354855649280,2017-03-02 00:28:56,"b'RT @JoeSiegler: ""Alexa - ask MLB to play Texas Rangers\xe2\x80\x9d\n\nGotta love connected tech sometimes. :)  \n\n@Rangers @amazonecho @SandlerJ @nadeler\xe2\x80\xa6'"
837096991477751809,2017-03-02 00:27:29,b'\xe3\x81\xbe\xe3\x81\x98\xe3\x81\x8b\xe3\x80\x9c\xef\xbc\x81AmazonEcho\xe3\x82\x88\xe3\x82\x8a\xe3\x82\x82\xe3\x81\x93\xe3\x81\xa3\xe3\x81\xa1\xe3\x81\x8c\xe5\x85\x88\xe3\x81\xab\xe5\x87\xba\xe3\x81\xa1\xe3\x82\x83\xe3\x81\x86\xe6\x84\x9f\xe3\x81\x98\xef\xbc\x9f\xe2\x86\x92LINE\xe3\x80\x81AI\xe3\x83\x97\xe3\x83\xa9\xe3\x83\x83\xe3\x83\x88\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xbc\xe3\x83\xa0\xe3\x80\x8cClova\xe3\x80\x8d\xe3\x82\x92\xe7\x99\xba\xe8\xa1\xa8--\xe3\x82\xb9\xe3\x83\x9e\xe3\x83\xbc\xe3\x83\x88\xe3\x82\xb9\xe3\x83\x94\xe3\x83\xbc\xe3\x82\xab\xe3\x82\x92\xe5\xa4\x8f\xe3\x81\xab\xe7\x99\xba\xe5\xa3\xb2\xe3\x81\xb8 https://t.co/J5I4JmGPLo via @cnet_japan'
837096232761831424,2017-03-02 00:24:29,"b'Listening to Sample In A Jar by Phish, on my #AmazonEcho!'"
837095375517405186,2017-03-02 00:21:04,"b'@amazonecho omg I absolutely \xf0\x9f\x92\x9b my new dot.. superb! \xf0\x9f\x91\x8c\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f upgraded2 @amazonprimenow, new book on my @AmazonKindle ! Life is #amazon lately!'"
837095219699007489,2017-03-02 00:20:27,"b'Listening to Farmhouse by Phish, on my #AmazonEcho!'"
837094525483036672,2017-03-02 00:17:41,b'1. something blue #fms_somethingblue #fmspad #littlemomentsapp #hue #amazonecho #alexa #soothinglight https://t.co/psresu6SGC'
837094504222109696,2017-03-02 00:17:36,b'1. something blue #fms_somethingblue #fmspad #littlemomentsapp #hue #amazonecho #alexa\xe2\x80\xa6 https://t.co/qsVAzATiuZ'
837093272245964802,2017-03-02 00:12:43,b'RT @EGNolan: My @amazonecho things @AlexaBliss_WWE is talking about her... lol https://t.co/uL1YJzggSN'
837093168520835072,2017-03-02 00:12:18,b'Using the @amazonecho to Support Continuous Integration Builds - Part 1 https://t.co/BbalMH8evf By @austinlparker https://t.co/Mzo8XtZbQy'
837091766910189569,2017-03-02 00:06:44,"b'Just set the @amazonecho alarm notification sound.\nIt is now @JeremyClarkson shouting ""wake up"". This should be interesting first thing.'"
837090379459674112,2017-03-02 00:01:13,b'#AmazonEcho as a home safety device? Read on to find out more. https://t.co/H0IxaLPOaw https://t.co/ccVlVgCDBY'
837090278636937218,2017-03-02 00:00:49,"b'@kaimac @amazonecho ""I can just ask for any song in the world at any time, but I have to pull a piece of plastic to turn on my headlights?""'"
837089054210605057,2017-03-01 23:55:57,"b'12 tips anyone with an @amazonecho should learn, use, or try, via @POPSUGARTech https://t.co/aNoGrhvjYA via @POPSUGARTech'"
837087273397141504,2017-03-01 23:48:52,"b'.@AustinlParker has some thoughts, and sample code, on how to bring the @amazonecho into your daily standups\xe2\x80\xa6 https://t.co/4uDLFON9WA'"
837085721840205826,2017-03-01 23:42:43,"b'""Echo, turn off the bedroom lights""\n""OK""\n\xf0\x9f\x98\x80\n#AmazonEcho #JustAsk #LighwaveRF https://t.co/RSeXboVMcR'"
837085313319194626,2017-03-01 23:41:05,"b""Just tried to use @amazonecho to turn on my car's lights. Did not work. I feel foolish."""
837079013420060672,2017-03-01 23:16:03,"b'Devices step into personal finance: ""Alexa, what\'s my card balance?"" https://t.co/3LkLH3M7Ku @MadeByGoogle\xe2\x80\xa6 https://t.co/51SQ7K23Qd'"
837078546329686017,2017-03-01 23:14:12,b'RT @MissShurie: Hearing #AmazonEcho sing yesterday just reminded me of GLaDOS from #portal https://t.co/SCLMpYCbCo'
837076075469389826,2017-03-01 23:04:23,b'Be careful what you ask for: https://t.co/mtM4TlPEBa  #Amazon #AmazonEcho #EchoDot https://t.co/uAN9RMUP8r'
837075211543592962,2017-03-01 23:00:57,b'#Amazongeddon II - how to check #Amazon server status / #Alexa service status https://t.co/OJe8l5QRLS #AmazonEcho\xe2\x80\xa6 https://t.co/k5ah7j5fWb'
837074983381692416,2017-03-01 23:00:02,b'Discover how to control up to 50 Element lightbulbs using your voice with @AmazonEcho: https://t.co/h8UyifEPjg https://t.co/w0G0dAP2Yx'
837071142468780032,2017-03-01 22:44:47,b'Amazon Unveils New Door Lock API To Simplify Alexa Commands @amazonalexa #amazonecho #smarttechnology\xe2\x80\xa6 https://t.co/pMoZWZtbtp'
837070946636705792,2017-03-01 22:44:00,b'Hearing #AmazonEcho sing yesterday just reminded me of GLaDOS from #portal https://t.co/SCLMpYCbCo'
837069254033833984,2017-03-01 22:37:16,b'The latest \xe4\xbb\x8a\xe6\x97\xa5\xe3\x81\xae \xe3\x81\x97\xe3\x81\x92\xe3\x81\xa3\xe3\x81\xa1(Side B)! https://t.co/aubfjnHxNH Thanks to @ltzz #content #amazonecho'
837066754123694084,2017-03-01 22:27:20,b'\xe6\x97\xa5\xe6\x9c\xac\xe3\x82\x82\xe5\xb9\xb4\xe5\x86\x85\xe6\x97\xa5\xe6\x9c\xac\xe8\xaa\x9e\xe7\x89\x88\xe3\x81\x8c\xe5\x87\xba\xe3\x82\x8b\xe3\x81\xa8\xe5\x99\x82\xe3\x81\x95\xe3\x82\x8c\xe3\x82\x8bAmazonecho\xe3\x81\xa8Googlehome\xe3\x81\xab\xe3\x81\x97\xe3\x81\xa6\xe3\x82\x84\xe3\x82\x89\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xa8\xe6\x80\x9d\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x9f\xe3\x82\x89LINE\xe3\x82\x82\xe9\xa0\x91\xe5\xbc\xb5\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\xbe\xe3\x81\x99\xe3\x81\xad\xe3\x80\x82\xe9\x9f\xb3\xe5\xa3\xb0\xe8\xaa\x8d\xe8\xad\x98\xe3\x80\x81\xe9\xa1\x94\xe8\xaa\x8d\xe8\xa8\xbc\xe3\x80\x81\xe3\x83\x87\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\x97\xe3\x83\xa9\xe3\x83\xbc\xe3\x83\x8b\xe3\x83\xb3\xe3\x82\xb0\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b\xe3\x80\x82\xe9\x9f\xb3\xe6\xa5\xbd\xe3\x81\xa7\xe3\x81\x84\xe3\x81\x86\xe3\x81\xa8LINE\xe3\x83\x9f\xe3\x83\xa5...\nhttps://t.co/25wg8NSloc #NewsPicks'
837066672477384706,2017-03-01 22:27:01,"b'RT @LumaHome: ""Alexa, tell Luma to pause my WiFi."" @amazonecho Enabling the Luma skill lets you voice-control life. https://t.co/Jt4XigBZmF\xe2\x80\xa6'"
837063280220844034,2017-03-01 22:13:32,b'RT @panareima: #AmazonEcho knows about @panagenda #ApplicationInsights ! Thanks to @belgort for giving me the idea of custom Alexa skills \xf0\x9f\x98\x8a\xe2\x80\xa6'
837062694956068866,2017-03-01 22:11:13,b'RT @preciosa304: Ich habe \xc3\xbcbrigens eine neue Freundin: sie hei\xc3\x9ft #Alexa und macht Dinge f\xc3\xbcr mich. #Amazon #AmazonEcho #EchoDot #WhatDoesThe\xe2\x80\xa6'
837062273793413121,2017-03-01 22:09:32,"b""@iliketomakestuf I'm sure @amazonecho  and @dominos  could work something out"""
837062207510876161,2017-03-01 22:09:16,b'Stream\nIt\nAll\n#AmazonEcho #alexa https://t.co/gRaiST12Mh'
837061641770434561,2017-03-01 22:07:01,"b""@amazonecho if my wife and I have different calendars and ask 'what am i doing today?' Will it k ow who is asking? #thinkingaboutgettingone"""
837060697158737920,2017-03-01 22:03:16,b'\xe6\x97\xa5\xe5\x88\x8a\xe3\x80\x80\xe9\x9b\xaa\xe9\xa2\xa8 \xe7\xb4\x99\xe3\x81\x8c\xe6\x9b\xb4\xe6\x96\xb0\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f ! https://t.co/CXj7dDTPH6 \xe3\x81\x8a\xe3\x81\x8b\xe3\x81\x92\xe3\x81\xa7 @Nem_P #amazonecho #fukushima'
837057006741618688,2017-03-01 21:48:36,b'Ich habe \xc3\xbcbrigens eine neue Freundin: sie hei\xc3\x9ft #Alexa und macht Dinge f\xc3\xbcr mich. #Amazon #AmazonEcho #EchoDot\xe2\x80\xa6 https://t.co/gYRzA7A6jv'
837055880881405952,2017-03-01 21:44:08,"b""RT @santababy100: Bought @ianbeattie1 an @amazonecho he is a bit enthralled lucky it doesn't iron shirts or I'd be feeling left out"""
837055597031784448,2017-03-01 21:43:00,b'RT @davidstabel: @PitneyBowes EngageOne integrates with @amazonecho. A bill explainer demo #pbtechanalysts https://t.co/IEXT8rTWvU'
837055554853957635,2017-03-01 21:42:50,"b""Bought @ianbeattie1 an @amazonecho he is a bit enthralled lucky it doesn't iron shirts or I'd be feeling left out"""
837052889008861184,2017-03-01 21:32:15,b'RT @unterstein: Open sourced draft of @amazonecho code to talk to @elastic we ~ used in https://t.co/YTztD8axRB \xf0\x9f\x8d\xbf\xf0\x9f\x8e\x89\ncc @spinscale\nSee https:\xe2\x80\xa6'
837051587314909184,2017-03-01 21:27:04,b'The kindness of others ... I did a small favor for a friend and he sent me a new toy. \xf0\x9f\x98\x8d @amazonecho https://t.co/jk73mt9dyb'
837048144626135040,2017-03-01 21:13:23,"b""@AmazonUK @amazonecho  I'm I missing something or can deezer not me used with my echo I was led to believe you could"""
837047694933786624,2017-03-01 21:11:36,"b""'Marketing Rich' is a skill we published on #Alexa to give tips on marketing for the #SmallBusiness #Entrepreneur w\xe2\x80\xa6 https://t.co/X1n3Zm7Xsi"""
837044989205049354,2017-03-01 21:00:51,"b'Listen to @FromFounder2CEO on @amazonecho ""Alexa, play From Founder To CEO on @tunein"" #startup #founder #martech\xe2\x80\xa6 https://t.co/TWSwF3cNO6'"
837043766557016064,2017-03-01 20:56:00,b'RT @FullSail: CONTEST: Retweet to enter to win an @amazonecho dot! Use #FullSailOscars all night to get on our leaderboard for more chances\xe2\x80\xa6'
837043623577415681,2017-03-01 20:55:26,"b'RT @dowatuc: @TheRickWilson @MarketWatch WANT! Hey @amazonecho...\n\nMe: Alexa, buy a flame throwing drone\nAlexa: it will be delivered today\xe2\x80\xa6'"
837041746576039936,2017-03-01 20:47:58,b'@amazonecho geile Idee eine Echo TV-Werbung mit \xe2\x80\x9cAlexa\xe2\x80\x9d zu machen \xe2\x80\xa6 jedes Mal springt mein Echo an \xe2\x80\xa6'
837040873804300289,2017-03-01 20:44:30,b'#ArtificialIntelligence #AI #FinTech #AmazonEcho #Microsoft #HoloLens #AugmentedReality #AR #DigitalTransformation https://t.co/wgNDB2uA1f'
837040644912726016,2017-03-01 20:43:35,"b'RT @CecileGauffriau: Face \xc3\xa0 #AmazonEcho ou #GoogleHome, la Box peut-elle (encore) devenir le Hub de la #maison ? \xf0\x9f\x8f\xa0 #LechiffreEchangeur #sma\xe2\x80\xa6'"
837040218930835465,2017-03-01 20:41:54,"b""Listening to The Blackout Of '03 [Explicit] by Jim Norton, on my #AmazonEcho!"""
837039326114496513,2017-03-01 20:38:21,"b'Listening to Adorable Observations About The Mentally Challenged [Explicit] by Jim Norton, on my #AmazonEcho!'"
837039301502332928,2017-03-01 20:38:15,"b'Listening to Banter #3 [Explicit] by Dane Cook, on my #AmazonEcho!'"
837038950388805632,2017-03-01 20:36:51,b'The latest \xe3\x83\x87\xe3\x82\xa4\xe3\x83\xaa\xe3\x83\xbc iMasahiro! https://t.co/1Ura5gw7Ya Thanks to @Lily_victoria @shinjihi #travisci #amazonecho'
837038629214109698,2017-03-01 20:35:35,"b'Listening to Big Shot [Explicit] by Dane Cook, on my #AmazonEcho!'"
837038171204513792,2017-03-01 20:33:46,"b'Listening to Pissed Off [Explicit] by Dane Cook, on my #AmazonEcho!'"
837036210484883458,2017-03-01 20:25:58,"b'""Alexa, tell Luma to pause my WiFi."" @amazonecho Enabling the Luma skill lets you voice-control life.\xe2\x80\xa6 https://t.co/lghcC89b2h'"
837035177360650241,2017-03-01 20:21:52,"b'RT @ThinkSmartbox: Introducing the #AmazonEcho grid set! Explore the features in more detail, and see it in action on our website https://t\xe2\x80\xa6'"
837033980167917572,2017-03-01 20:17:06,"b""@amazonecho Moved Dot to new house. Wifi works, other devices connect. Can't get the orange ring on Dot. Reset Dot, no response. Ideas?"""
837033649858101249,2017-03-01 20:15:48,b'Open sourced draft of @amazonecho code to talk to @elastic we ~ used in https://t.co/YTztD8axRB \xf0\x9f\x8d\xbf\xf0\x9f\x8e\x89\ncc @spinscale\nSee https://t.co/SbCIL1y2qx'
837030669616361473,2017-03-01 20:03:57,b'Everyone has gone swimming and out for tea \n\nJust me and my alexa @amazonecho  then \n\nMums watching monkey life again @MWApeRescue'
